http://www.eurointegration.com.ua/news/2014/09/3/7025626/	Країни НАТО проведуть навчання на заході України - ЗМІ	p
/news/2014/09/3/7036596/	Ситуацію під Іловайськом ретельно розслідують - Семенченко	p
/news/2014/09/3/7036595/	Україна ліквідувала групу щодо взаємодії з Митним cоюзом	p
/news/2014/09/3/7036594/	Супротивник контролює фактично весь південь Луганської області - Тимчук	n
/news/2014/09/13/7037703/	Чубаров закликав кримських татар бойкотувати "вибори" в Криму 	p
/news/2014/09/13/7037702/	В Одесі влаштували "Мегамарш вишиванок"	p
/news/2014/09/13/7037701/	Луценко покритикував Яценюка і пообіцяв показати усі декларації блоку Порошенка	p
/news/2014/09/13/7037700/	"Газпром" не пояснює Європі, чому знизив поставки газу - ЗМІ	n
/news/2014/09/13/7037699/	Клімкін: Росія шантажує ЄС через євроінтеграцію України 	n
/news/2014/09/4/7036829/	Порошенко ставиться до зустрічі в Мінську з "обережним оптимізмом"	p
http://www.epravda.com.ua/news/2014/09/4/488869/	Мінфін продав "військові" облігації на 21,4 мільйона	p
/news/2014/09/4/7036827/	Країни-члени НАТО готові надати Україні 15 мільйонів євро	p
/news/2014/09/4/7036826/	Покинутий підрозділ АТО вийшов з-під обстрілу без втрат	p
http://www.eurointegration.com.ua/news/2014/09/4/7025711/	Генсек НАТО: ми ніколи не визнаємо анексію Криму, потрібні жорсткіші санкції	p
/news/2014/09/4/7036824/	Питання членства України в НАТО буде поставлене після реформ – Порошенко	p
/news/2014/09/4/7036823/	Україна досягла домовленостей щодо постачання високоточної зброї	p
/news/2014/09/4/7036822/	Працівників кримського "Центру журналістських розслідувань" викликають в ФСБ	n
/news/2014/09/4/7036821/	Представники Партії регіонів будуть в окружкомах на виборах до Ради	n
/news/2014/09/4/7036819/	Російський виробник "Градів" бере кредит майже на 25 мільйонів	n
http://www.epravda.com.ua/news/2014/09/4/488871/	Кабмін ліквідував НАК "Енергетична компанія України"	p
/news/2014/09/4/7036817/	У Миколаєві сотні людей мітингували проти російської агресії	p
/news/2014/09/4/7036816/	У Краматорську перекинулася українська бронемашина. Є жертви	n
http://www.epravda.com.ua/news/2014/09/4/488862/	Туреччина збирається відновити переговори щодо ЗВТ з Україною	p
/news/2014/09/4/7036814/	Суд не дозволив зносити Леніна у Скадовську	n
/news/2014/09/4/7036813/	У медіацентрі АТО заявили, що росіяни стягують до Маріуполя "Гради". А потім спростували цю інформацію	n
http://www.eurointegration.com.ua/news/2014/09/4/7025707/	Керівництво НАТО не звертатиметься до членів щодо допомоги Києву	n
/news/2014/09/4/7036811/	Олланд заявив, що Франція не скасовує контракт із Росією про "Містралі"	n
/news/2014/09/4/7036810/	СБУ створила центр допомоги у питаннях звільнення полонених	p
/news/2014/09/4/7036808/	Проросійські бойовики знищили передовий блокпост "Азова" під Широкіно	n
/news/2014/09/4/7036809/	Мер Полтави, якого звинувачують у корупції, втік із зали суду	n
/news/2014/09/4/7036805/	Росія посилила обстріли української території - РНБО	n
/news/2014/09/4/7036804/	У київському метро заборонили відеозйомку	n
http://kiev.pravda.com.ua/news/540872d04fe5f/	У Києві заборонили феєрверки	n
/news/2014/09/4/7036802/	Киянам обіцяють повернути гарячу воду до кінця тижня	p
http://www.epravda.com.ua/news/2014/09/4/488819/	Україна отримала другий транш від МВФ	p
/news/2014/09/4/7036798/	Порошенко про підтримку НАТО: Це - саме те, чого ми чекали	p
/news/2014/09/4/7036801/	Унаслідок обстрілу із території Росії загинули щонайменше 15 сумських артилеристів	n
/news/2014/09/4/7036796/	Депутат Держдуми придумав, як захистити російський інтернет від "відключення" Америкою	n
http://www.epravda.com.ua/news/2014/09/4/488814/	Гривня закрила міжбанк на позначці 13,1 за долар	n
/news/2014/09/4/7036794/	У Миколаєві сепаратисти палили автівки патріотів	n
http://www.epravda.com.ua/news/2014/09/4/488789/	НБУ: Валюту з рахунку можна отримати через касу	n
/news/2014/09/4/7036792/	Порошенко допускає рішення про двостороннє припинення вогню	p
/news/2014/09/4/7036791/	Офіцер НАТО: В Україні перебуває кількатисячне військо Росії	n
/news/2014/09/4/7036788/	Лаврову не подобається, що Ярош "ображає" Порошенка	n
/news/2014/09/4/7036787/	Спецслужби РФ реєструють фейкові блоги, аби сіяти паніку в Україні – СБУ	n
/news/2014/09/4/7036785/	Порошенко дав Суркісу орден	n
/news/2014/09/4/7036786/	У Луганську понад місяць немає води, світла й зв'язку, а стрілянина триває	n
/news/2014/09/4/7036784/	Лавров готовий пояснити, що саме запропонував Путін Донбасу	n
/news/2014/09/4/7036782/	Бойовики вийшли з Новоазовська для розвідки. До Маріуполя не дійшли	n
/news/2014/09/4/7036780/	Оточеному батальйону "Київська Русь" дали наказ відступати – джерело	n
http://www.epravda.com.ua/news/2014/09/4/488783/	Коломойський оскаржив арешт офісу в Москві	p
/news/2014/09/4/7036778/	Порошенко пропонує депутатам створити антикорупційне бюро	p
/news/2014/09/4/7036777/	На Дніпропетровщині бойовики "ДНР" вбили прокурора 	n
http://www.epravda.com.ua/news/2014/09/4/488777/	Україна планує накопичити 17,2 мільярда кубів газу в ПСГ	p
/news/2014/09/4/7036774/	Жителі Бердянська готуються до оборони міста від російської армії	p
/news/2014/09/4/7036771/	Рада створила ТСК щодо подій під Іловайськом	p
/news/2014/09/4/7036770/	Турчинов ініціюватиме воєнний стан, якщо мирний план не спрацює	n
/news/2014/09/4/7036769/	Сікорські: Слабкість України стала "запрошенням" для агресора	n
/news/2014/09/4/7036767/	У Раді збирають підписи за запровадження воєнного стану	n
http://www.epravda.com.ua/news/2014/09/4/488755/	Українців хочуть штрафувати за комунальні борги	p
/news/2014/09/4/7036765/	У РНБО побоюються, що російські війська перейдуть у наступ на Донбасі	n
http://www.eurointegration.com.ua/news/2014/09/4/7025695/	Порошенко в Уельсі розпочав зустріч зі світовими лідерами	p
/news/2014/09/4/7036763/	Расмуссен: Росія атакує Україну	p
/news/2014/09/4/7036762/	Росія заявила про готовність другого "гумконвою" до відправки в Україну	n
http://life.pravda.com.ua/society/2014/09/4/179716/	П'ятниця буде безхмарною і теплою	n
/news/2014/09/4/7036759/	РНБО: Російські найманці пропонують жителям Торезу міняти громадянство за гроші	n
http://www.eurointegration.com.ua/news/2014/09/4/7025690/	В НАТО готуються до сценарію "захисту росіян" Кремлем у країнах Балтії	n
/news/2014/09/4/7036756/	Мінекономіки про вибори: Будемо якось викручуватись	p
/news/2014/09/4/7036754/	Чорновол стала радником Авакова	p
/news/2014/09/4/7036753/	У захопленому Новоазовську міняють керівництво	n
/news/2014/09/4/7036752/	У зоні АТО уже загинули 837 військових - РНБО	n
/news/2014/09/4/7036751/	Вибори у Раду виграє або партія, або блок Порошенка	p
http://www.epravda.com.ua/news/2014/09/4/488745/	НБУ в четвер проведе аукціон з продажу валюти	p
/news/2014/09/4/7036747/	СБУ наполягає на створенні єдиного центру інформації про загиблих і поранених	p
/news/2014/09/4/7036746/	Україна і НАТО вирішили документально закріпити посилення військової співпраці	p
/news/2014/09/4/7036745/	Суд арештував комбата "Прикарпаття"	n
/news/2014/09/4/7036744/	До вторгнення російських військ сили АТО були готові брати Донецьк та Луганськ	n
http://kiev.pravda.com.ua/news/540825b0081f0/	У Київраді влаштували бійку через земельні питання	p
/news/2014/09/4/7036742/	Тимошенко: План Путіна - це перетворення України на Придністров'я	n
/news/2014/09/4/7036741/	Росія готує солдатів на Маріуполь, вони відмовляються - активістка	p
http://www.eurointegration.com.ua/news/2014/09/4/7025684/	ЗМІ: Чехія може заблокувати частину санкцій проти РФ	n
/news/2014/09/4/7036739/	У Держдумі звинувачують Google в "підривній діяльності" проти Росії	n
/news/2014/09/4/7036738/	Батальйон "Київська Русь" потрапив у оточення під Дебальцевим - джерело	n
/news/2014/09/4/7036737/	Батальйон "Київ-12" розгромили зі "Смерчу" – бійців відвели. Є загиблі 	n
/news/2014/09/4/7036736/	Суд знову переніс розгляд позову про заборону КПУ	n
/news/2014/09/4/7036735/	Прокуратура проаналізує причини поразки при Іловайську	p
http://kyiv.pravda.com.ua/news/5407fc12976e9/	Третина депутатів Київради вже націлилися на Верховну Раду 	n
/news/2014/09/4/7036732/	Депутати зібралися за зачиненими дверима і розглянуть три блоки питань	p
/news/2014/09/4/7036730/	Росія не втрачає надії отримати французькі "Містралі"	n
/news/2014/09/4/7036728/	Донецьк знову залишився без води	n
http://www.eurointegration.com.ua/news/2014/09/4/7025677/	Обама й Кемерон обіцяють підтримку Україні	p
/news/2014/09/4/7036724/	За ніч сили АТО убили понад 120 бойовиків – прес-центр	p
http://www.eurointegration.com.ua/news/2014/09/4/7025678/	Плану Путіна щодо Донбасу бракує важливих моментів - держдеп США	p
/news/2014/09/4/7036722/	Порошенко відбув на саміт НАТО, де матиме багато зустрічей	p
http://www.champion.com.ua/autosport/2014/09/4/582383/	Етап Формули-1 в Сочі можуть скасувати через воєнну агресію Путіна	p
/news/2014/09/4/7036720/	Геращенко: Під Іловайськом загинули 13 добровольців, ще 10 щезли	n
http://www.eurointegration.com.ua/news/2014/09/4/7025672/	США планують санкції проти російської енергетики	p
/news/2014/09/4/7036717/	Тимчук: бойовики знизили активність, а росіяни наростили	n
http://www.eurointegration.com.ua/news/2014/09/4/7025671/	НАТО: Україна не хотіла зближуватися, та Путін робить все, щоб це відбулося	p
/news/2014/09/13/7037703/	Чубаров закликав кримських татар бойкотувати "вибори" в Криму 	p
/news/2014/09/13/7037702/	В Одесі влаштували "Мегамарш вишиванок"	p
/news/2014/09/13/7037701/	Луценко покритикував Яценюка і пообіцяв показати усі декларації блоку Порошенка	p
/news/2014/09/13/7037700/	"Газпром" не пояснює Європі, чому знизив поставки газу - ЗМІ	n
/news/2014/09/13/7037699/	Клімкін: Росія шантажує ЄС через євроінтеграцію України 	n
/news/2014/09/5/7036930/	Ківалова зареєстрували кандидатом в депутати Ради	n
/news/2014/09/5/7036929/	МЗС РФ вже говорить про загрози зриву "перемир'я"	n
/news/2014/09/5/7036927/	США допоможуть Україні розробити оборонну стратегію та зміцнити Нацгвардію	p
/news/2014/09/5/7036925/	Моніторингом "перемир'я" опікуватиметься спеціальна група - Зурабов	p
/news/2014/09/5/7036924/	Упізнано рештки ще 10 жертв катастрофи літака "Боїнг 777"	n
/news/2014/09/5/7036923/	Бойовики вже анонсують порушення Україною перемир'я	n
http://www.epravda.com.ua/news/2014/09/5/489027/	Турецькі авіакомпанії не літатимуть до Криму	p
/news/2014/09/5/7036921/	Домовленість про перемир’я досягнута завдяки санкціям - Обама	p
http://www.epravda.com.ua/news/2014/09/5/489021/	Франція прийме рішення щодо "Містралів" у жовтні	n
/news/2014/09/5/7036919/	ЗМІ: У Донецьку припинилася стрілянина, а в Дебальцево - ні	p
http://www.epravda.com.ua/news/2014/09/5/489005/	У Путіна заявили, що почали будувати міст в окупований Крим	n
/news/2014/09/5/7036917/	Сторони конфлікту вже обмінялися списками заручників - Кучма	p
/news/2014/09/5/7036916/	Про майбутні статуси "ЛНР" і "ДНР" в Мінську не говорили	n
http://www.eurointegration.com.ua/news/2014/09/5/7025746/	Кемерон: ЄС введе санкції, незважаючи на перемир'я	p
/news/2014/09/5/7036914/	Сили АТО припинили вогонь, але в Донецьку все ще чутні залпи та вибухи	n
/news/2014/09/5/7036913/	ГУМАНІТАРКА ПУТІНА ПОЇДЕ В УКРАЇНУ В СУБОТУ - Кучма	n
http://www.eurointegration.com.ua/news/2014/09/5/7025743/	В Естонії на кордоні з Росією викрадено співробітника спецслужб	n
/news/2014/09/5/7036909/	Семенченко впевнений, що йде гра "у довгу", "Азов" підкориться наказу	p
/news/2014/09/5/7036911/	Українські військові утримують контроль над аеропортом Донецька	p
/news/2014/09/5/7036908/	Порошенко: обмін заручниками може відбутися в суботу	p
/news/2014/09/5/7036907/	Росія передала бойовикам списки біженців, аби ті змогли забрати їхнє житло	n
/news/2014/09/5/7036906/	СБУ створила центр для звільнення заручників	p
/news/2014/09/5/7036905/	Доки в Мінську йшли переговори, росіяни під Маріуполем не припиняли вогонь	n
/news/2014/09/5/7036904/	Італія продасть Україні 90 броньовиків	p
/news/2014/09/5/7036903/	Сили АТО готові припинити вогонь. Війська не мінятимуть дислокацію	p
/news/2014/09/5/7036902/	Яценюк забрав у Фірташа два гірничо-збагачувальні комбінати	p
/news/2014/09/5/7036901/	Бойовики заявили, що як і раніше хочуть від'єднатися від України	n
/news/2014/09/5/7036898/	"Стіну" на кордоні з Росією побудують у два етапи	p
/news/2014/09/5/7036900/	Яценюк пообіцяв не допустити монополії Росії на ринку 3G	p
/news/2014/09/5/7036899/	ПОРОШЕНКО ВЖЕ НАКАЗАВ ПРИПИНИТИ ВОГОНЬ	p
/news/2014/09/5/7036897/	Російські ЗМІ сіють паніку, їм здається, що в Маріуполі ополченці	n
/news/2014/09/5/7036893/	Грузії замість плану вступу в НАТО запропонували інший формат	p
/news/2014/09/5/7036895/	Яценюк: в України є гроші на початок будівництва "Стіни"	p
/news/2014/09/5/7036891/	Яценюк: Мир має бути встановлений за "планом Порошенко"	p
/news/2014/09/5/7036890/	КУЧМА І БОЙОВИКИ ПІДПИСАЛИ ПРОТОКОЛ ПРО ПРИПИНЕННЯ ВОГНЮ	p
/news/2014/09/5/7036888/	"Межигір’я" остаточно повернули державі	p
/news/2014/09/5/7036887/	У Маріуполі снаряд перебив газову трубу, але все обійшлося	p
/news/2014/09/5/7036885/	Президент Чехії: Декілька сотень російських добровольців - ще не вторгнення	n
http://www.epravda.com.ua/news/2014/09/5/488954/	НБУ знизив курс гривні майже на 30 копійок	n
/news/2014/09/5/7036883/	Через бої під Маріуполем загинули 7 мирних жителів	n
/news/2014/09/5/7036881/	Мін’юст пригрозив розпуском суддям, які затягують заборону КПУ	p
http://www.eurointegration.com.ua/news/2014/09/5/7025732/	Країни НАТО збільшать кількість військових у Польщі	p
/news/2014/09/5/7036878/	Кучма в Мінську: З українського боку перешкод для примирення немає	p
/news/2014/09/5/7036876/	Із полону вдалося звільнити 10 українських військових	p
/news/2014/09/5/7036873/	ЗМІ: ЄС може відкласти санкції проти Росії на тиждень	n
/news/2014/09/5/7036874/	СБУ затримала розвідгрупу, яка збирала інформацію для російських спецслужб	p
http://www.eurointegration.com.ua/news/2014/09/5/7025731/	Меркель хоче зближення України з НАТО	p
/news/2014/09/5/7036869/	Москва проводить ротацію своїх військ в Україні - РНБО	n
/news/2014/09/5/7036867/	Для в'їзду до Криму дітям до 16 років тепер потрібен буде паспорт	p
http://www.epravda.com.ua/news/2014/09/5/488942/	Гривня на міжбанку впала до 13,3	n
/news/2014/09/5/7036866/	Росія втратила на Донбасі уже до 2 тисяч солдатів: тіла ховають навіть у шахтах - РНБО	n
/news/2014/09/5/7036865/	Допомога НАТО потрібна і під час перемир'я - Лисенко	p
/news/2014/09/5/7036864/	За добу в зоні АТО загинули 7 військових, 59 - поранено	n
/news/2014/09/5/7036862/	Російські війська поновили наступ на Маріуполь - РНБО	n
/news/2014/09/5/7036863/	У Новоазовському районі йдуть бої	n
/news/2014/09/5/7036861/	Кабмін звільнив скандального заступника міністра оборони	p
/news/2014/09/5/7036860/	Міноборони безпідставно звинуватило Kyiv Post у "кремлівській пропаганді"	n
http://www.eurointegration.com.ua/news/2014/09/5/7025728/	Сім країн НАТО підписали угоду про створення сил швидкого реагування	p
/news/2014/09/5/7036857/	У Путіна відмовилися публікувати запис розмови із Баррозу про Україну	n
http://kiev.pravda.com.ua/news/540964e103f8c/	У Кличка заявили, що Київ уже майже готовий до зими	p
/news/2014/09/5/7036854/	"Азов" і армія перейшли у контрнаступ	p
/news/2014/09/5/7036853/	У соцмережах повідомляють про нові обшуки в будинках кримських мусульман	n
http://www.eurointegration.com.ua/news/2014/09/5/7025723/	ЄС може розширити санкційний список на 20 осіб - ЗМІ	p
/news/2014/09/5/7036849/	Більшість в окружкомах отримали УДАР та ПР, в меншості - Правий сектор	p
/news/2014/09/5/7036846/	У Держдумі РФ готують позов до України на $1 мільярд за "обстріли"	n
/news/2014/09/5/7036843/	Україна може заборонити 94 групи російських товарів - ЗМІ	p
/news/2014/09/5/7036842/	Росія готується окупувати Донбас, як Осетію - постпред України в ООН	n
/news/2014/09/5/7036841/	У Донецьку в результаті артобстрілів загинули 5 людей	n
/news/2014/09/5/7036840/	Внаслідок боїв під Маріуполем є жертви серед мирного населення - ОБСЄ	n
http://www.eurointegration.com.ua/news/2014/09/5/7025718/	Нові санкції ЄС проти Росії вдарять по "Роснефти" та "Газпромнефти" - FT	p
/news/2014/09/5/7036838/	Сили АТО знищили колону терористів неподалік від Маріуполя	p
/news/2014/09/5/7036837/	Росія "тасує" війська в Криму. Частину перекидає ближче до України?	n
http://www.eurointegration.com.ua/news/2014/09/5/7025715/	Росія призупинила ввезення кондитерських виробів з України	n
/news/2014/09/5/7036835/	Тетяна Чорновол теж захищає Маріуполь з "Азовом"	p
http://www.eurointegration.com.ua/news/2014/09/5/7025713/	Австралія навчатиме українських військових	p
/news/2014/09/5/7036833/	Батальйон "Донбас" допоможе Маріуполю	p
http://www.istpravda.com.ua/short/2014/09/5/144528/	У Білорусі вшанували 500-річчя перемоги над Москвою	p
/news/2014/09/5/7036831/	У Маріуполі чути залпи, під містом стріляють "Гради"	n
/news/2014/09/5/7036830/	Під Дебальцевим бої, супротивник наступає на Луганщині	n
/news/2014/09/13/7037703/	Чубаров закликав кримських татар бойкотувати "вибори" в Криму 	p
/news/2014/09/13/7037702/	В Одесі влаштували "Мегамарш вишиванок"	p
/news/2014/09/13/7037701/	Луценко покритикував Яценюка і пообіцяв показати усі декларації блоку Порошенка	p
/news/2014/09/13/7037700/	"Газпром" не пояснює Європі, чому знизив поставки газу - ЗМІ	n
/news/2014/09/13/7037699/	Клімкін: Росія шантажує ЄС через євроінтеграцію України 	n
